"Type Ligne","Identifiant de l'élément","Structure","Type de l'élément","Statut de l'élément","Nom base français","Nom base anglais","Nom base espagnol","Nom attribut français","Nom attribut anglais","Nom attribut espagnol","Nom frontière français","Nom frontière anglais","Code de la catégorie","Tags français","Tags anglais","Tags espagnol","Unité français","Unité anglais","Contributeur","Autres Contributeurs","Programme","Url du programme","Source","Localisation géographique","Sous-localisation géographique français","Sous-localisation géographique anglais","Sous-localisation géographique espagnol","Date de création","Date de modification","Période de validité","Incertitude","Réglementations","Transparence","Qualité","Qualité TeR","Qualité GR","Qualité TiR","Qualité C","Qualité P","Qualité M","Commentaire français","Commentaire anglais","Type poste","Nom poste français","Nom poste anglais","Nom poste espagnol","Total poste non décomposé","CO2f","CH4f","CH4b","N2O","Code gaz supplémentaire 1","Valeur gaz supplémentaire 1","Code gaz supplémentaire 2","Valeur gaz supplémentaire 2","Valeur gaz supplémentaire 3","Valeur gaz supplémentaire 4","Code gaz supplémentaire 5","Valeur gaz supplémentaire 5","Autres GES","CO2b"
"Elément","15628","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Montenegro","Electricity,Montenegro",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Montenegro","Montenegro",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.405,,,,,,,,,,,,,,
"Elément","15629","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Roumanie","Electricity,Romania",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Roumanie","Romania",,"2014-11-05","2016-02-23","déc.-19",10,,,,,,,,,,,,,,,,0.413,,,,,,,,,,,,,,
"Elément","15630","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Russie","Electricity,Russian Federation",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Russie","Russian Federation",,"2014-11-05","2016-02-23","déc.-19",10,,,,,,,,,,,,,,,,0.384,,,,,,,,,,,,,,
"Elément","15631","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Serbie","Electricity,Serbia",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Serbie","Serbia",,"2014-11-05","2016-02-23","déc.-19",10,,,,,,,,,,,,,,,,0.718,,,,,,,,,,,,,,
"Elément","15632","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Tadjikistan","Electricity,Tajikistan",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Tadjikistan","Tajikistan",,"2014-11-05","2016-02-23","déc.-19",10,,,,,,,,,,,,,,,,0.0143,,,,,,,,,,,,,,
"Elément","15633","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Turkménistan","Electricity,Turkmenistan",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Turkménistan","Turkmenistan",,"2014-11-05","2016-02-23","déc.-19",10,,,,,,,,,,,,,,,,0.954,,,,,,,,,,,,,,
"Elément","15634","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Ukraine","Electricity,Ukraine",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Ukraine","Ukraine",,"2014-11-05","2016-02-23","déc.-19",10,,,,,,,,,,,,,,,,0.392,,,,,,,,,,,,,,
"Elément","15635","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Ouzbékistan","Electricity,Uzbekistan",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Ouzbékistan","Uzbekistan",,"2014-11-05","2016-02-23","déc.-19",10,,,,,,,,,,,,,,,,0.55,,,,,,,,,,,,,,
"Elément","15636","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Algérie","Electricity,Algeria",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Algérie","Algeria",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.548,,,,,,,,,,,,,,
"Elément","15637","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Angola","Electricity,Angola",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Angola","Angola",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.44,,,,,,,,,,,,,,
"Elément","15638","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Bénin","Electricity,Benin",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Bénin","Benin",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.72,,,,,,,,,,,,,,
"Elément","15639","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Botswana","Electricity,Botswana",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Botswana","Botswana",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,2.52,,,,,,,,,,,,,,
"Elément","15640","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Cameroun","Electricity,Cameroon",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Cameroun","Cameroon",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.207,,,,,,,,,,,,,,
"Elément","15641","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Congo","Electricity,Congo",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Congo","Congo",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.142,,,,,,,,,,,,,,
"Elément","15642","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Rép. Dém. Du Congo","Electricity,Dem. Rep. of Congo",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Rép. Dém. Du Congo","Dem. Rep. of Congo",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.00291,,,,,,,,,,,,,,
"Elément","15643","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Côte d'Ivoire","Electricity,Côte d'Ivoire",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Côte d'Ivoire","Côte d'Ivoire",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.445,,,,,,,,,,,,,,
"Elément","15644","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Égypte","Electricity,Egypt",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Égypte","Egypt",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.45,,,,,,,,,,,,,,
"Elément","15645","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Érythrée","Electricity,Eritrea",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Érythrée","Eritrea",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.646,,,,,,,,,,,,,,
"Elément","15646","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Éthiopie","Electricity,Ethiopia",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Éthiopie","Ethiopia",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.00701,,,,,,,,,,,,,,
"Elément","15647","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Gabon","Electricity,Gabon",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Gabon","Gabon",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.383,,,,,,,,,,,,,,
"Elément","15648","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Ghana","Electricity,Ghana",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Ghana","Ghana",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.259,,,,,,,,,,,,,,
"Elément","15649","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Kenya","Electricity,Kenya",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Kenya","Kenya",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.274,,,,,,,,,,,,,,
"Elément","15650","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Libye","Electricity,Libya",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Libye","Libya",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.885,,,,,,,,,,,,,,
"Elément","15651","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Maroc","Electricity,Morocco",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Maroc","Morocco",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.718,,,,,,,,,,,,,,
"Elément","15652","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Mozambique","Electricity,Mozambique",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Mozambique","Mozambique",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.000648,,,,,,,,,,,,,,
"Elément","15653","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Namibie","Electricity,Namibia",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Namibie","Namibia",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.197,,,,,,,,,,,,,,
"Elément","15654","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Nigéria","Electricity,Nigeria",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Nigéria","Nigeria",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.405,,,,,,,,,,,,,,
"Elément","15655","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Sénégal","Electricity,Senegal",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Sénégal","Senegal",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.637,,,,,,,,,,,,,,
"Elément","15656","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Afrique du Sud","Electricity,South Africa",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Afrique du Sud","South Africa",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.927,,,,,,,,,,,,,,
"Elément","15657","élément non décomposé","Facteur d'émission","Valide générique","Électricité","Grid electricity",,"mix moyen","average mix",,,,"Electricité > Mix réseau électrique > Autres pays du monde","Electricité hors France,Soudan","Electricity,Sudan",,"kgCO2e/kWh","kgCO2e/kWh","ADEME",,"CO2 emissions from fuel combustion - hightlights 2013","http://www.iea.org/statistics/topics/co2emissions/","AIE (Agence Internationale de l'Energie)","Autre pays du monde","Soudan","Sudan",,"2014-11-05","2014-11-05","déc-17",10,,,,,,,,,,,,,,,,0.344,,,,,,,,,,,,,,
